ID,Year_Birth,Education,Marital_Status,Income,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,Complain,Response,Total_Spent,Tenure_Months,Ad_Spend,Revenue,Churn,Channel,CLTV,ROI,Age,Age_Group,Income_Group
7386,1976,Graduation,Divorced,30992.0,1,0,2023-04-22,83,17,0,14,7,3,2,1,1,0,3,7,0,0,43,20,28.972234058115788,68.23300673440572,True,Email,1364.6601346881143,1.3551171993687552,49,40-50,Low
7215,1983,Graduation,Single,101970.0,0,0,2023-03-12,69,722,27,102,44,72,168,0,6,8,13,2,0,1,1135,22,58.80285640700406,1385.4575996327142,False,Phone,30480.067191919712,22.56105951798102,42,40-50,High
1491,1965,2n Cycle,Together,71488.0,0,0,2023-02-18,87,162,33,124,40,28,172,2,3,4,7,1,0,0,559,22,82.85683438714968,783.6722957808925,True,SMS,17240.790507179634,8.45814912647004,60,50-60,High
11071,1984,Graduation,Single,79607.0,0,0,2023-04-21,37,450,133,951,173,0,216,1,3,6,6,1,0,1,1923,20,35.14195512303968,2860.2347762805057,False,Email,57204.695525610114,80.39088352558068,41,40-50,High
3381,1953,Master,Married,54348.0,1,1,2023-06-08,51,70,0,16,0,0,4,2,2,0,4,6,0,0,90,19,41.50553405595842,139.05505696137044,False,Phone,2642.0460822660384,2.3502775021252393,72,60+,Mid-High
8268,1961,PhD,Married,,0,1,2023-07-11,23,352,0,27,10,0,15,3,6,1,7,6,0,0,404,17,51.49477047631462,513.7677068842988,False,Phone,8734.05101703308,8.977085092953466,64,60+,
11051,1956,PhD,Together,77376.0,1,1,2023-05-10,72,492,19,110,16,12,12,4,6,3,10,4,0,0,661,20,42.44786518825701,1004.7209205783176,False,Phone,20094.418411566352,22.66952769290901,69,60+,High
8026,1952,Graduation,Married,62998.0,0,1,2023-09-30,10,120,58,73,65,89,58,5,5,4,5,5,0,0,463,15,26.74004853400801,657.9613504230746,False,SMS,9869.420256346119,23.60583979816936,73,60+,Mid-High
433,1958,Master,Alone,61331.0,1,1,2023-03-10,42,534,5,47,0,5,41,5,11,1,6,8,0,0,632,22,51.02844462209041,858.6487708070628,False,Phone,18890.27295775538,15.826865430959076,67,60+,Mid-High
9597,1969,Graduation,Married,73448.0,0,0,2023-02-10,10,236,106,189,23,41,130,1,7,2,9,4,0,0,725,23,34.06544429410843,908.197358287937,False,Phone,20888.53924062255,25.660370269851683,56,50-60,High
1295,1963,Graduation,Married,,0,1,2023-08-11,96,231,65,196,38,71,124,1,6,5,7,4,0,0,725,16,57.10388645952772,1120.9357700835849,True,Email,17934.972321337358,18.629763218971902,62,60+,
5290,1964,PhD,Married,41551.0,1,1,2023-08-14,51,220,0,33,3,0,23,5,5,1,5,8,0,0,279,16,36.20863648649295,352.3516900328562,False,Phone,5637.627040525699,8.731150471912837,61,60+,Mid-Low
1685,1967,PhD,Together,62981.0,0,0,2023-03-17,21,796,14,590,38,44,0,1,4,5,13,3,0,0,1482,21,73.24901607526309,1962.042242939154,False,Phone,41202.88710172223,25.78591943027826,58,50-60,Mid-High
5342,1976,Basic,Divorced,9548.0,1,0,2023-08-08,31,0,1,3,10,6,9,2,1,0,3,8,0,0,29,17,38.251200614956446,38.164528170764264,False,Email,648.7969789029925,-0.0022658751306826263,49,40-50,Low
9579,1959,PhD,Married,33762.0,2,1,2023-07-07,61,53,1,34,2,0,16,3,2,2,2,8,0,0,106,18,45.16907725691487,164.14795504969223,False,Phone,2954.66319089446,2.634078113131325,66,60+,Low
7660,1973,PhD,Alone,35860.0,1,1,2023-05-19,37,15,0,8,4,2,20,2,1,1,2,5,0,1,49,19,62.202758260545046,71.98497868649442,False,Social Media,1367.714595043394,0.15726345100285033,52,50-60,Mid-Low
1461,1965,PhD,Divorced,36921.0,1,1,2023-07-28,74,17,1,12,3,1,4,2,2,0,3,7,0,0,38,17,31.53703525349067,57.709557237308864,False,Phone,981.0624730342507,0.8298979841778656,60,50-60,Mid-Low
821,1992,Master,Single,92859.0,0,0,2023-10-19,46,962,61,921,52,61,20,1,5,4,12,2,0,0,2077,14,53.41189901906194,2700.488730316808,False,Phone,37806.84222443531,49.55968388903458,33,30-40,High
11084,1976,Master,Together,65104.0,0,1,2023-11-14,4,738,0,232,13,20,50,2,3,5,7,7,0,1,1053,13,69.60714131423643,1526.796970754468,False,Social Media,19848.360619808085,20.93448749549781,49,40-50,Mid-High
8690,1962,Graduation,Married,86111.0,0,0,2023-04-19,73,399,28,756,36,40,126,1,5,7,10,2,0,0,1385,20,25.88775148158159,1978.7472746616368,False,SMS,39574.945493232735,75.43565630137712,63,60+,High
2937,1974,PhD,Single,68352.0,0,1,2023-08-28,47,614,16,132,43,33,33,3,8,5,9,6,0,0,871,16,52.769507877984566,1335.3581032730335,False,Phone,21365.729652368536,24.30548714535473,51,50-60,Mid-High
9701,1988,Graduation,Together,41883.0,1,0,2023-03-19,13,32,34,41,73,16,116,3,4,2,3,7,0,0,312,21,53.89824191372635,487.4796651480614,False,SMS,10237.072968109289,8.044444639369845,37,30-40,Mid-Low
9949,1976,Graduation,Married,59809.0,0,2,2023-10-18,36,598,16,141,32,41,49,3,3,3,6,8,0,0,877,14,61.72734307665966,1056.6645954342673,False,SMS,14793.304336079742,16.11825817809763,49,40-50,Mid-High
10837,1975,Graduation,Married,23957.0,1,0,2023-10-28,47,2,1,18,20,11,16,1,2,0,3,6,0,1,68,14,31.445739336828773,99.93334179839916,False,Phone,1399.0667851775881,2.1779612725263147,50,40-50,Low
3120,1981,Graduation,Together,38547.0,1,0,2023-08-28,49,6,1,10,0,1,4,1,1,0,2,8,1,0,22,16,30.193150803735858,26.85615503225361,False,Phone,429.69848051605777,-0.11052161442751295,44,40-50,Mid-Low
5885,1973,2n Cycle,Married,35688.0,2,1,2023-08-22,94,73,3,90,12,1,32,7,4,1,4,8,0,0,211,16,57.829123484253465,299.5236713325288,True,Phone,4792.378741320461,4.179460681503972,52,50-60,Mid-Low
4050,1966,Master,Married,49605.0,0,0,2023-06-21,65,42,16,29,12,20,8,1,2,1,4,3,0,0,127,18,54.45477009849779,167.01174263541884,False,Social Media,3006.211367437539,2.06698095195936,59,50-60,Mid-Low
3830,1953,Master,Married,59354.0,0,2,2023-04-24,59,295,21,78,39,13,13,1,4,4,7,3,0,0,459,20,53.75739275518815,607.1241836722651,False,Phone,12142.483673445302,10.293780307335894,72,60+,Mid-High
7987,1969,Graduation,Married,65747.0,0,1,2023-03-07,96,346,17,48,23,13,13,4,8,1,6,6,0,0,460,22,55.19672314245464,616.9443646352337,True,Email,13572.776021975142,10.17719186052025,56,50-60,Mid-High
7798,1972,2n Cycle,Together,46344.0,0,1,2023-12-14,28,233,20,57,8,20,91,4,7,1,5,7,0,0,429,12,39.79962917632264,621.4137842569131,False,SMS,7456.965411082958,14.613557139034878,53,50-60,Mid-Low
92,1988,Graduation,Alone,34176.0,1,0,2023-05-12,12,5,7,24,19,14,20,4,3,0,4,6,0,0,89,19,53.48380545741505,118.6921787778082,False,Phone,2255.151396778356,1.2192171585904343,37,30-40,Low
7055,1952,PhD,Together,61010.0,0,1,2023-10-09,57,888,0,57,0,0,76,2,8,5,11,5,0,0,1021,14,54.39608709948022,1524.4342922610706,False,Email,21342.08009165499,27.024704965876808,73,60+,Mid-High
10240,1949,Graduation,Together,69372.0,0,0,2023-02-19,10,997,26,269,34,13,42,1,10,4,6,4,0,1,1381,22,39.28472872960448,1880.660927791006,False,Phone,41374.54041140214,46.872570044597595,76,60+,High
3025,1958,Graduation,Single,49967.0,0,1,2023-07-08,4,212,6,69,4,12,3,3,6,1,5,7,0,0,306,18,77.98661766717134,375.5664317179389,False,Phone,6760.1957709229,3.8157804884008257,67,60+,Mid-Low
9283,1978,Graduation,Single,60199.0,1,2,2023-09-12,49,8,1,7,2,0,0,1,0,0,3,4,0,0,18,15,57.10749381367681,27.243070865885574,False,SMS,408.64606298828363,-0.5229510341537512,47,40-50,Mid-High
9970,1977,Graduation,Together,55375.0,0,1,2023-10-17,3,42,11,57,10,28,14,1,1,1,6,2,0,0,162,14,32.13044754196027,212.91713943360733,False,Email,2980.8399520705025,5.6266471749436855,48,40-50,Mid-High
2730,1955,Graduation,Single,80317.0,0,0,2023-08-20,64,536,11,387,149,91,57,1,3,4,10,1,0,0,1231,16,59.84830412950745,1690.294411514677,False,SMS,27044.710584234832,27.24297924728161,70,60+,High
2795,1958,Master,Single,30523.0,2,1,2023-07-01,0,5,0,3,0,0,5,1,1,0,2,7,0,0,13,18,35.379774946590175,19.16430819275389,False,Phone,344.95754746957,-0.4583258875534226,67,60+,Low
9260,1945,PhD,Married,70356.0,0,0,2023-11-05,20,1349,16,249,43,16,33,2,10,6,9,6,0,0,1706,14,61.806269056136784,2274.068081638281,False,Email,31836.953142935934,35.79348578010449,80,60+,High
8182,1984,Graduation,Married,23228.0,1,0,2023-01-05,91,53,3,49,7,4,5,4,3,0,4,8,0,0,121,24,67.37893368511106,147.938745757501,True,Social Media,3550.5298981800242,1.1956231371793213,41,40-50,Low
10095,1975,PhD,Divorced,74165.0,0,0,2023-05-01,9,1001,12,240,16,12,12,1,5,4,10,2,0,0,1293,20,37.68976522472434,1744.991965515027,False,Phone,34899.83931030054,45.29882821266074,50,40-50,High
8475,1973,PhD,Married,157243.0,0,1,2023-03-01,98,20,2,1582,1,2,1,15,0,22,0,0,0,0,1608,22,64.45064193866483,2537.0693283889764,True,Email,55815.52522455748,38.36453155584403,52,50-60,High
4370,1966,Graduation,Together,43482.0,2,1,2023-11-13,83,18,1,32,6,3,28,3,2,0,4,6,0,0,88,13,56.191713904047475,128.18905078490926,True,Phone,1666.4576602038203,1.281280314813032,59,50-60,Mid-Low
10573,1953,Graduation,Divorced,62551.0,0,0,2023-11-18,27,125,16,98,134,21,27,1,6,7,4,3,0,0,421,13,62.33090239991735,618.2770886355577,False,SMS,8037.60215226225,8.91927061586032,72,60+,Mid-High
3712,1959,Graduation,Divorced,52332.0,0,0,2023-08-28,63,212,5,33,7,0,2,1,3,2,6,4,0,0,259,16,78.4518947398092,376.30443111685946,False,Phone,6020.870897869751,3.7966264213872396,66,60+,Mid-High
6637,1988,Graduation,Single,66951.0,0,0,2023-11-02,46,277,162,305,173,76,124,1,3,4,7,1,0,0,1117,14,46.31917825995694,1429.3096876870763,False,Email,20010.335627619068,29.85783775492232,37,30-40,Mid-High
3152,1957,Graduation,Together,26091.0,1,1,2023-02-25,84,15,10,19,8,17,20,3,2,1,3,5,0,0,89,22,38.693957534637654,121.69268556204118,True,Email,2677.2390823649057,2.1450048874712695,68,60+,Low
5610,1965,Graduation,Together,33456.0,1,1,2023-04-21,58,7,3,10,8,1,7,2,1,0,3,7,0,0,36,20,36.65728355561715,54.013533096431786,False,Email,1080.2706619286357,0.4734734234870785,60,50-60,Low
6460,1982,Graduation,Married,28718.0,1,0,2023-07-13,78,12,4,6,11,8,16,2,2,0,3,8,0,0,57,17,37.762845725518424,70.71130206421202,False,SMS,1202.0921350916044,0.8725098891694096,43,40-50,Low
1349,1970,Graduation,Married,50447.0,2,0,2023-04-21,4,85,7,24,2,3,27,1,3,1,3,6,0,0,148,20,48.843474358788434,194.04888434451095,False,Phone,3880.977686890219,2.972872259640875,55,50-60,Mid-Low
1880,1959,PhD,Together,53537.0,1,1,2023-01-30,17,81,0,6,0,0,6,2,2,1,3,5,0,0,93,23,55.117279622249654,121.87907083492976,False,Email,2803.2186292033844,1.211267894029549,66,60+,Mid-High
641,1967,Graduation,Single,52074.0,0,1,2023-04-04,77,59,0,12,0,0,48,1,2,2,2,4,0,0,119,21,54.15036198995029,163.3641009534985,False,Email,3430.6461200234685,2.016860736477017,58,50-60,Mid-High
8717,1975,PhD,Married,80427.0,0,1,2023-09-12,56,1149,71,449,69,71,26,1,11,8,8,5,0,0,1835,15,62.40774873554036,2921.590655851564,False,Phone,43823.85983777346,45.81454971612777,50,40-50,High
10314,1948,PhD,Married,83837.0,0,0,2023-12-16,79,847,66,119,86,89,111,1,9,10,5,4,0,1,1318,12,50.19502837816861,1617.1873426117108,False,Social Media,19406.24811134053,31.21807806199142,77,60+,High
10854,1970,PhD,Married,38853.0,1,1,2023-05-23,90,29,0,14,0,0,2,2,2,0,3,7,0,0,45,19,71.80301115735975,63.33661789885071,True,Phone,1203.3957400781635,-0.11791139566493289,55,50-60,Mid-Low
10492,1959,Graduation,Together,38285.0,2,1,2023-06-24,96,2,0,5,2,0,1,1,0,0,3,2,0,0,10,18,46.03014750143066,12.71745872804884,True,Social Media,228.9142571048791,-0.7237145779805818,66,60+,Mid-Low
6935,1951,2n Cycle,Married,78497.0,0,0,2023-12-01,44,207,26,447,75,0,223,1,5,7,12,2,0,0,978,13,90.80253749884427,1553.328664564292,False,Phone,20193.272639335795,16.10666581959852,74,60+,High
7698,1976,PhD,Married,51650.0,0,1,2023-05-11,81,152,3,22,2,5,7,1,4,1,4,5,0,0,191,20,59.385010216475095,237.85638776117827,True,Email,4757.127755223565,3.005327049606032,49,40-50,Mid-High
3559,1988,2n Cycle,Married,16248.0,1,0,2023-05-10,77,12,11,10,3,12,9,3,2,1,3,6,0,0,57,20,37.14263665375576,77.60210285384429,False,SMS,1552.0420570768856,1.0892997871220695,37,30-40,Low
10562,1946,Master,Married,66835.0,0,0,2023-09-28,21,620,26,195,34,17,141,1,6,4,13,2,0,0,1033,15,33.93661252908332,1544.4940757336594,False,Phone,23167.411136004892,44.51114447295069,79,60+,Mid-High
10796,1984,Master,Married,30477.0,1,0,2023-01-22,16,47,1,6,0,0,12,1,1,1,3,6,0,0,66,23,57.23708622864778,97.80023689992456,False,SMS,2249.405448698265,0.7086865063192975,41,40-50,Low
2563,1961,Basic,Married,28249.0,0,0,2023-06-15,80,1,9,7,2,14,10,1,2,0,3,6,0,0,43,18,46.64805822011223,58.87093255457564,False,Social Media,1059.6767859823615,0.2620232181324438,64,60+,Low
3518,1983,Graduation,Married,25271.0,1,0,2023-12-05,45,10,1,18,10,4,7,1,1,1,2,9,0,0,50,13,60.71000741138138,66.93048335905436,False,Email,870.0962836677068,0.10246211807424059,42,40-50,Low
5823,1970,PhD,Single,32303.0,0,1,2023-03-08,63,35,0,2,0,0,2,2,1,0,4,5,0,0,39,22,57.09856436860317,53.00275310542478,False,Email,1166.060568319345,-0.07173229849944454,55,50-60,Low
3934,1966,Graduation,Married,61286.0,0,1,2023-08-02,34,356,0,107,19,9,117,2,7,1,8,5,0,0,608,17,48.90756631014691,793.871987200181,False,SMS,13495.823782403077,15.232089369686658,59,50-60,Mid-High
6982,1976,Graduation,Married,74068.0,0,0,2023-03-19,14,783,30,537,140,76,15,1,4,10,9,2,0,0,1581,21,37.29809422897392,2027.05255043818,False,Email,42568.10355920178,53.34734917001535,49,40-50,High
6431,1964,PhD,Married,45759.0,1,1,2023-02-23,13,42,1,18,3,0,4,2,2,0,3,7,0,0,68,22,27.277291629712032,94.73867977360182,False,Email,2084.25095501924,2.4731703227605952,61,60+,Mid-Low
9733,1978,Basic,Together,24882.0,1,0,2023-09-09,52,1,4,10,29,0,36,1,1,1,2,6,0,0,80,15,43.302275718994686,104.59308019416343,False,Email,1568.8962029124516,1.4154176300781194,47,40-50,Low
5602,1989,PhD,Together,66973.0,0,0,2023-05-17,98,466,22,432,147,113,102,1,8,7,12,3,0,0,1282,19,62.84598191485209,1685.8103417593095,True,Email,32030.39649342688,25.82447294790234,36,30-40,Mid-High
7829,1900,2n Cycle,Divorced,36640.0,1,0,2023-09-26,99,15,6,8,7,4,25,1,2,1,2,5,1,0,65,15,53.21140616195306,95.07565765033848,True,SMS,1426.1348647550772,0.7867533393304496,125,,Mid-Low
1324,1988,Graduation,Married,38872.0,1,0,2023-05-30,93,23,3,21,3,19,22,2,3,0,3,8,0,0,91,19,31.31391831932018,144.45475887387607,True,Email,2744.6404186036452,3.6131166786862896,37,30-40,Mid-Low
326,1973,Graduation,Married,51148.0,1,1,2023-02-18,38,235,6,45,8,9,12,4,5,1,6,6,0,0,315,22,52.59771388776773,454.0582872704813,False,Phone,9989.282319950587,7.632662024804814,52,50-60,Mid-Low
7224,1977,Graduation,Married,31353.0,1,1,2023-12-29,24,10,0,10,3,1,7,2,1,1,2,8,0,0,31,12,55.77976069593255,38.15454539160558,False,Phone,457.85454469926697,-0.31597868266961204,48,40-50,Low
6999,1980,Master,Married,69661.0,0,0,2023-05-13,80,656,16,106,32,16,8,1,7,3,12,3,0,0,834,19,36.74213845698301,1026.0146935817168,False,Phone,19494.279178052617,26.92474081994316,45,40-50,High
9938,1954,Graduation,Married,80067.0,0,0,2023-09-19,82,519,17,813,27,173,51,1,4,6,6,2,0,0,1600,15,52.305876589182915,2528.910861341162,True,Email,37933.66292011744,47.34850357644426,71,60+,High
6422,1954,Graduation,Married,86718.0,0,0,2023-01-17,20,344,189,482,50,33,172,1,5,6,5,2,0,0,1270,23,50.87313077669,1675.0237214761253,False,SMS,38525.54559395088,31.925508925894903,71,60+,High
3182,1973,PhD,Single,46854.0,1,1,2023-03-31,81,96,1,79,7,1,79,6,5,1,3,8,0,1,263,21,32.85544553254066,325.2854469358764,False,Email,6830.994385653405,8.90050330054747,52,50-60,Mid-Low
7300,1952,Graduation,Divorced,69142.0,0,1,2023-06-29,50,448,4,34,6,4,39,3,8,1,7,5,0,0,535,18,55.36681040522425,770.1955416501817,False,SMS,13863.51974970327,12.910780411824271,73,60+,High
10424,1968,Graduation,Single,75922.0,0,0,2023-12-09,60,265,138,553,224,23,92,1,4,4,9,1,0,0,1295,12,58.41176789552352,1877.0500671543575,False,SMS,22524.60080585229,31.134792949798875,57,50-60,High
8727,1978,Graduation,Divorced,63693.0,0,1,2023-10-14,63,587,43,337,42,87,54,3,11,6,9,6,0,0,1150,14,66.24576864762915,1678.3122172545966,False,Phone,23496.37104156435,24.334632709626824,47,40-50,Mid-High
2798,1977,PhD,Together,102160.0,0,0,2023-11-02,54,763,29,138,76,176,58,0,7,9,10,4,0,1,1240,14,65.80703078052355,1620.6314058173405,False,Phone,22688.839681442765,23.627025206810995,48,40-50,High
1030,1965,PhD,Single,40637.0,1,1,2023-07-17,72,22,0,13,0,0,3,2,1,0,3,7,0,0,38,17,29.334959480643633,45.829682400060015,False,Phone,779.1046008010203,0.5622889280041533,60,50-60,Mid-Low
624,1984,Master,Single,18890.0,0,0,2023-11-10,5,6,4,1,7,2,15,1,0,1,2,6,0,1,35,13,35.93262440127316,55.51021517236261,False,Phone,721.6327972407139,0.5448416612285012,41,40-50,Low
5176,1988,Graduation,Together,29604.0,1,0,2023-12-08,88,7,6,13,7,6,14,1,1,0,3,9,0,0,53,12,57.7255290081299,68.91893256865137,True,SMS,827.0271908238165,0.19390733619686756,37,30-40,Low
5552,1963,Master,Divorced,48721.0,1,1,2023-05-13,50,81,18,113,47,13,21,6,4,2,5,6,0,0,293,19,57.706789263683135,430.83028095975857,False,SMS,8185.775338235413,6.465850837604907,62,60+,Mid-Low
868,1966,Graduation,Married,44794.0,0,1,2023-06-08,99,54,0,7,0,0,4,1,2,0,3,6,0,0,65,19,57.72571529459072,96.37237661684644,True,Phone,1831.0751557200824,0.6694877859032292,59,50-60,Mid-Low
380,1954,Graduation,Divorced,64497.0,0,1,2023-09-10,17,1170,48,320,42,32,192,5,11,4,9,8,0,1,1804,15,107.7909723598208,2604.981352164557,False,Phone,39074.720282468355,23.166971455353217,71,60+,Mid-High
2677,1956,Graduation,Together,46097.0,0,1,2023-03-31,11,72,24,68,65,4,8,5,3,1,6,4,0,0,241,21,58.56335766039751,319.36427280219567,False,Social Media,6706.649728846109,4.453312199996354,69,60+,Mid-Low
6521,1954,Graduation,Together,77972.0,0,0,2023-03-18,18,613,22,319,33,102,12,1,4,6,9,1,0,0,1101,21,67.03348460270898,1440.5907901576943,False,Social Media,30252.40659331158,20.490614708391224,71,60+,High
6927,1968,PhD,Married,44377.0,1,1,2023-10-05,70,224,0,30,0,0,10,8,5,1,5,8,0,0,264,15,64.31002645239803,379.91377065340544,False,Phone,5698.706559801081,4.90753559920576,57,50-60,Mid-Low
2877,1974,Master,Together,46014.0,1,1,2023-01-21,21,410,0,59,19,9,44,10,7,1,8,7,0,0,541,23,59.77086876958697,836.62309511357,False,Phone,19242.33118761211,12.997171403659879,51,50-60,Mid-Low
0,1985,Graduation,Married,70951.0,0,0,2023-05-04,66,239,10,554,254,87,54,1,3,4,9,1,0,0,1198,20,45.27096133039482,1891.2748029000911,False,Email,37825.49605800182,40.77677582539635,40,30-40,High
1584,1977,Graduation,Married,41443.0,1,0,2023-04-01,79,171,7,171,25,19,89,6,8,1,5,8,0,0,482,21,61.38453830739901,598.8186390890444,False,Social Media,12575.191420869933,8.755203111413897,48,40-50,Mid-Low
7264,1978,2n Cycle,Single,52195.0,2,1,2023-05-12,2,12,0,4,0,0,1,1,1,0,2,8,0,0,17,19,38.40762178193643,21.452834565664496,False,Email,407.6038567476254,-0.44144329770103014,47,40-50,Mid-High
6274,1948,Master,Married,83790.0,0,0,2023-11-15,81,1076,16,417,42,48,16,1,8,10,6,3,0,0,1615,13,46.44772089889987,2548.2996231738693,True,Phone,33127.8951012603,53.863824830514496,77,60+,High
1377,1954,Master,Widow,44551.0,0,1,2023-08-31,24,182,4,33,0,0,66,2,4,1,5,7,0,0,285,16,42.71954678256345,425.9650160301664,False,Email,6815.440256482662,8.971196983860084,71,60+,Mid-Low
454,1980,Graduation,Together,69508.0,1,0,2023-11-14,48,824,32,162,42,32,43,2,11,4,11,6,0,0,1135,13,51.22811209079484,1762.8791964727172,False,Email,22917.429554145325,33.412339719805686,45,40-50,High
1755,1988,2n Cycle,Together,45204.0,1,0,2023-04-11,93,30,11,25,29,1,18,1,1,1,4,3,0,0,114,21,84.71987850010262,146.04004811657165,True,Phone,3066.841010448005,0.7237990741027178,37,30-40,Mid-Low
2075,1969,Graduation,Married,72460.0,0,0,2023-11-14,56,377,10,540,80,30,10,1,3,5,7,1,0,0,1047,13,21.99102211112378,1502.4809628206176,False,Social Media,19532.252516668028,67.32247065317685,56,50-60,High
4785,1970,PhD,Together,77622.0,0,2,2023-04-14,3,520,7,154,19,0,14,2,6,3,11,3,0,0,714,20,60.2939028556177,1057.0454681656306,False,Email,21140.90936331261,16.531548267772212,55,50-60,High
9076,1980,PhD,Married,30732.0,1,0,2023-01-05,44,155,1,25,0,1,3,4,4,1,4,8,0,0,185,24,25.809261932155223,272.328279523076,False,Phone,6535.878708553824,9.551571766714796,45,40-50,Low
7079,1962,Graduation,Divorced,63887.0,0,1,2023-09-08,38,897,23,207,15,11,92,5,9,6,12,6,0,0,1245,16,42.9210220131585,1697.2595420516157,False,Email,27156.15267282585,38.543782101257484,63,60+,Mid-High
4653,1978,Graduation,Together,42011.0,1,0,2023-03-26,46,131,0,16,2,1,39,4,3,1,4,8,0,0,189,21,66.33425895451049,227.9638538118629,False,Email,4787.240930049121,2.4365930577168555,47,40-50,Mid-Low
7375,1976,Graduation,Together,51369.0,0,1,2023-10-25,84,297,7,79,0,11,182,2,8,2,4,8,0,0,576,14,50.96420028643194,825.5061634877022,True,Phone,11557.086288827832,15.197765467684077,49,40-50,Mid-Low
709,1952,Graduation,Divorced,51537.0,0,1,2023-12-09,27,787,20,204,0,0,92,3,2,2,11,8,0,0,1103,12,33.83382833106041,1435.2683990860432,False,Phone,17223.22078903252,41.421105440451335,73,60+,Mid-High
460,1972,PhD,Married,79930.0,0,0,2023-08-08,72,792,86,740,67,51,17,1,3,5,8,2,0,0,1753,17,39.27044436110047,2419.3182773953945,False,Email,41128.41071572171,60.60659286534231,53,50-60,High
3726,1986,PhD,Together,34320.0,1,0,2023-02-16,66,4,1,9,3,0,0,1,1,0,2,8,0,0,17,22,60.19396623402014,26.91155090256996,False,Phone,592.0541198565392,-0.552919460433225,39,30-40,Low
6798,1966,Graduation,Single,37070.0,1,1,2023-03-20,30,231,7,137,4,15,39,9,5,1,8,7,0,1,433,21,39.04450052424295,588.7129170156697,False,Email,12362.971257329065,14.077998414914658,59,50-60,Mid-Low
5341,1962,2n Cycle,Divorced,81975.0,0,1,2023-01-05,2,983,76,184,180,138,27,1,6,3,4,7,0,0,1588,24,53.246878843729625,2439.041980553244,False,Phone,58537.00753327785,44.8062901247491,63,60+,High
1606,1971,Graduation,Together,38590.0,1,0,2023-05-15,65,3,1,8,4,3,3,1,1,0,2,8,0,0,22,19,50.68357759855721,28.059157330593408,False,Social Media,533.1239892812747,-0.4463856211406797,54,50-60,Mid-Low
9617,1951,Graduation,Single,15033.0,0,0,2023-04-16,37,0,4,5,6,0,4,1,1,0,3,3,0,0,19,20,40.22599478591275,27.910699784990214,False,Social Media,558.2139956998043,-0.3061526524444184,74,60+,Low
